Before erosion ID,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,Z location half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 Connectivity,2 Connectivity,4 Connectivity,5 Connectivity
8975,0.2178543,3,8975,Not eroded,0,1,0,0,0,0,1,0,0,1,1
8976,0.2298495,3,8976,Not eroded,0,1,1,0,0,0,1,0,0,1,1
8977,0.06404822,4,8977,Not eroded,0,0,0,0,0,0,0,0,0,1,1
8978,0.2146548,4,8978,Not eroded,0,1,0,0,0,0,0,0,0,1,1
8979,0.2336281,5,8979,Not eroded,0,1,1,1,0,0,0,0,0,0,1
8980,0.2147827,3,8980,Not eroded,0,1,0,0,0,0,1,0,0,1,1
8981,0.08284879,4,8981,Not eroded,0,0,0,0,0,0,0,0,0,1,1
8982,0.1988853,5,8982,Not eroded,0,1,0,0,0,0,0,0,0,0,1
8984,0.07320175,5,8984,Not eroded,0,0,0,0,0,0,0,0,0,0,1
8985,0.3257592,0,8985,ERODED,1,1,1,1,1,1,1,1,1,1,1
8987,0.1040469,5,8987,Not eroded,0,0,0,0,0,0,0,0,0,0,1
8988,0.2544728,3,8988,Not eroded,0,1,1,1,1,1,1,0,0,1,1
8989,0.2286074,0,8989,Not eroded,0,1,1,0,0,0,1,1,1,1,1
8990,0.1623343,0,8990,Not eroded,0,0,0,0,0,0,1,1,1,1,1
8991,0.2393115,3,8991,Not eroded,0,1,1,1,0,0,1,0,0,1,1
8992,0.108881,5,8992,Not eroded,0,0,0,0,0,0,0,0,0,0,1
8993,0.2574202,3,8993,Not eroded,0,1,1,1,1,1,1,0,0,1,1
8994,0.1874052,4,8994,Not eroded,0,0,0,0,0,0,0,0,0,1,1
8995,0.1249694,3,8995,Not eroded,0,0,0,0,0,0,1,0,0,1,1
8996,0.0562366,4,8996,Not eroded,0,0,0,0,0,0,0,0,0,1,1
8997,0.1509829,0,8997,Not eroded,0,0,0,0,0,0,1,1,1,1,1
8998,0.2650008,0,8998,ERODED,1,1,1,1,1,1,1,1,1,1,1
8999,0.1226406,5,8999,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9000,0.3106986,0,9000,ERODED,1,1,1,1,1,1,1,1,1,1,1
9001,0.2686692,0,9001,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9002,0.1244764,5,9002,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9003,0.1942998,3,9003,Not eroded,0,1,0,0,0,0,1,0,0,1,1
9004,0.2986218,0,9004,ERODED,1,1,1,1,1,1,1,1,1,1,1
9005,0.1477866,5,9005,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9006,0.0687062,4,9006,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9008,0.0795992,4,9008,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9009,0.2475903,5,9009,Not eroded,0,1,1,1,1,0,0,0,0,0,1
9010,0.2500976,5,9010,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9011,0.2851823,0,9011,ERODED,1,1,1,1,1,1,1,1,1,1,1
9012,0.1902942,4,9012,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9013,0.3163981,0,9013,ERODED,1,1,1,1,1,1,1,1,1,1,1
9014,0.09318715,5,9014,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9015,0.2461142,7,9015,Not eroded,0,1,1,1,1,0,0,0,0,0,0
9017,0.1198255,4,9017,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9018,0.1196522,4,9018,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9019,0.1362577,3,9019,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9020,0.1825475,0,9020,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9022,0.3095705,0,9022,ERODED,1,1,1,1,1,1,1,1,1,1,1
9023,0.107273,3,9023,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9024,0.1126699,5,9024,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9025,0.1737498,3,9025,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9026,0.0647213,5,9026,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9027,0.3220848,0,9027,ERODED,1,1,1,1,1,1,1,1,1,1,1
9028,0.2336912,0,9028,Not eroded,0,1,1,1,0,0,1,1,1,1,1
9029,0.2164351,3,9029,Not eroded,0,1,0,0,0,0,1,0,0,1,1
9030,0.08113727,3,9030,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9031,0.05635992,0,9031,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9032,0.1239419,0,9032,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9034,0.09155129,0,9034,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9035,0.307262,0,9035,ERODED,1,1,1,1,1,1,1,1,1,1,1
9036,0.238412,0,9036,Not eroded,0,1,1,1,0,0,1,1,1,1,1
9037,0.3235214,0,9037,ERODED,1,1,1,1,1,1,1,1,1,1,1
9038,0.1407738,3,9038,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9039,0.2021041,3,9039,Not eroded,0,1,0,0,0,0,1,0,0,1,1
9040,0.102472,3,9040,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9041,0.09881744,4,9041,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9042,0.1849886,4,9042,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9044,0.2581536,0,9044,ERODED,1,1,1,1,1,1,1,1,1,1,1
9045,0.3169191,0,9045,ERODED,1,1,1,1,1,1,1,1,1,1,1
9046,0.223872,0,9046,Not eroded,0,1,1,0,0,0,1,1,1,1,1
9047,0.06288581,5,9047,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9048,0.06669109,5,9048,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9049,0.1064156,2,9049,Not eroded,0,0,0,0,0,0,1,0,1,1,1
9050,0.1719737,6,9050,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9051,0.1958865,0,9051,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9053,0.05626566,4,9053,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9054,0.06408626,0,9054,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9055,0.1250526,4,9055,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9057,0.1076356,6,9057,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9058,0.173483,5,9058,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9059,0.06207887,3,9059,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9060,0.2727265,4,9060,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9061,0.3035118,0,9061,ERODED,1,1,1,1,1,1,1,1,1,1,1
9062,0.2904152,0,9062,ERODED,1,1,1,1,1,1,1,1,1,1,1
9064,0.2111197,2,9064,Not eroded,0,1,0,0,0,0,1,0,1,1,1
9065,0.3157447,0,9065,ERODED,1,1,1,1,1,1,1,1,1,1,1
9066,0.158875,5,9066,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9068,0.1026346,4,9068,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9069,0.2190251,5,9069,Not eroded,0,1,0,0,0,0,0,0,0,0,1
9070,0.2879102,4,9070,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9071,0.1228412,0,9071,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9072,0.2309337,5,9072,Not eroded,0,1,1,1,0,0,0,0,0,0,1
9073,0.2631354,4,9073,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9074,0.07329003,4,9074,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9075,0.308579,0,9075,ERODED,1,1,1,1,1,1,1,1,1,1,1
9076,0.3021097,0,9076,ERODED,1,1,1,1,1,1,1,1,1,1,1
9078,0.1670306,5,9078,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9080,0.1540057,5,9080,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9081,0.1918281,3,9081,Not eroded,0,1,0,0,0,0,1,0,0,1,1
9082,0.2187679,0,9082,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9083,0.06503186,4,9083,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9084,0.2487357,0,9084,ERODED,1,1,1,1,1,0,1,1,1,1,1
9085,0.2212614,3,9085,Not eroded,0,1,1,0,0,0,1,0,0,1,1
9086,0.31679,0,9086,ERODED,1,1,1,1,1,1,1,1,1,1,1
9087,0.0562527,4,9087,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9088,0.204658,4,9088,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9089,0.2736518,0,9089,ERODED,1,1,1,1,1,1,1,1,1,1,1
9090,0.1492042,4,9090,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9091,0.2165474,5,9091,Not eroded,0,1,0,0,0,0,0,0,0,0,1
9092,0.3255696,0,9092,ERODED,1,1,1,1,1,1,1,1,1,1,1
9093,0.2001319,3,9093,Not eroded,0,1,0,0,0,0,1,0,0,1,1
9094,0.06165645,6,9094,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9095,0.2861901,0,9095,ERODED,1,1,1,1,1,1,1,1,1,1,1
9096,0.1104088,3,9096,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9097,0.1737562,0,9097,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9098,0.1362196,5,9098,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9099,0.2092047,0,9099,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9100,0.1669189,3,9100,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9101,0.06092804,4,9101,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9102,0.05626032,2,9102,Not eroded,0,0,0,0,0,0,1,0,1,1,1
9103,0.2022528,0,9103,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9104,0.2775655,0,9104,ERODED,1,1,1,1,1,1,1,1,1,1,1
9105,0.2205238,4,9105,Not eroded,0,1,1,0,0,0,0,0,0,1,1
9106,0.1437074,0,9106,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9107,0.2561934,0,9107,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9108,0.214511,4,9108,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9109,0.157919,5,9109,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9110,0.06612954,4,9110,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9111,0.1821136,4,9111,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9112,0.1733433,4,9112,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9113,0.2214479,4,9113,Not eroded,0,1,1,0,0,0,0,0,0,1,1
9114,0.2176013,0,9114,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9115,0.2284048,5,9115,Not eroded,0,1,1,0,0,0,0,0,0,0,1
9116,0.164025,6,9116,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9117,0.06565117,4,9117,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9118,0.09607136,5,9118,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9119,0.2114636,0,9119,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9121,0.1198669,4,9121,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9123,0.3207295,0,9123,ERODED,1,1,1,1,1,1,1,1,1,1,1
9124,0.3134015,2,9124,Not eroded,0,1,1,1,1,1,1,0,1,1,1
9125,0.150744,5,9125,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9126,0.2406483,0,9126,Not eroded,0,1,1,1,1,0,1,1,1,1,1
9127,0.1281116,4,9127,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9128,0.1676167,4,9128,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9129,0.1597834,5,9129,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9130,0.2029582,5,9130,Not eroded,0,1,0,0,0,0,0,0,0,0,1
9131,0.3249086,0,9131,ERODED,1,1,1,1,1,1,1,1,1,1,1
9132,0.276275,4,9132,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9134,0.1905885,4,9134,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9135,0.2959523,3,9135,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9136,0.1456521,3,9136,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9137,0.1209033,0,9137,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9138,0.05624312,5,9138,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9139,0.3250258,0,9139,ERODED,1,1,1,1,1,1,1,1,1,1,1
9140,0.2175506,5,9140,Not eroded,0,1,0,0,0,0,0,0,0,0,1
9141,0.05626791,2,9141,Not eroded,0,0,0,0,0,0,1,0,1,1,1
9142,0.08716841,5,9142,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9143,0.1551671,0,9143,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9144,0.1266618,4,9144,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9145,0.0922345,5,9145,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9146,0.287659,4,9146,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9147,0.2120177,5,9147,Not eroded,0,1,0,0,0,0,0,0,0,0,1
9148,0.1900224,4,9148,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9149,0.09293935,4,9149,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9150,0.1931358,0,9150,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9151,0.3122102,0,9151,ERODED,1,1,1,1,1,1,1,1,1,1,1
9152,0.2756402,3,9152,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9153,0.1420205,5,9153,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9154,0.1688351,5,9154,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9155,0.2638653,4,9155,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9156,0.1095871,4,9156,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9157,0.08755761,0,9157,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9158,0.1032021,4,9158,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9159,0.2547744,4,9159,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9160,0.2052425,3,9160,Not eroded,0,1,0,0,0,0,1,0,0,1,1
9161,0.2658159,2,9161,Not eroded,0,1,1,1,1,1,1,0,1,1,1
9162,0.2684553,0,9162,ERODED,1,1,1,1,1,1,1,1,1,1,1
9163,0.09303432,2,9163,Not eroded,0,0,0,0,0,0,1,0,1,1,1
9164,0.05627286,3,9164,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9165,0.05624594,4,9165,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9166,0.2240697,4,9166,Not eroded,0,1,1,0,0,0,0,0,0,1,1
9168,0.07349732,4,9168,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9169,0.1613652,5,9169,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9170,0.1437224,4,9170,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9171,0.2537989,0,9171,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9172,0.3123306,0,9172,ERODED,1,1,1,1,1,1,1,1,1,1,1
9173,0.237739,6,9173,Not eroded,0,1,1,1,0,0,0,0,0,0,0
9174,0.2758621,3,9174,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9175,0.07038678,0,9175,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9176,0.1676755,5,9176,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9177,0.2126692,4,9177,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9178,0.2473672,6,9178,Not eroded,0,1,1,1,1,0,0,0,0,0,0
9179,0.2596607,3,9179,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9180,0.1852325,4,9180,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9181,0.1779866,3,9181,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9182,0.2480062,0,9182,Not eroded,0,1,1,1,1,0,1,1,1,1,1
9183,0.2520216,3,9183,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9184,0.05630525,0,9184,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9185,0.2667879,4,9185,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9186,0.2251125,5,9186,Not eroded,0,1,1,0,0,0,0,0,0,0,1
9187,0.0694255,0,9187,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9188,0.1057618,3,9188,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9189,0.1352845,5,9189,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9190,0.1213734,3,9190,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9191,0.1825198,0,9191,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9192,0.1832732,4,9192,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9193,0.1838187,3,9193,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9194,0.1219738,0,9194,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9195,0.08234649,6,9195,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9196,0.1331245,3,9196,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9198,0.2647343,4,9198,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9199,0.1065549,4,9199,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9200,0.1171458,0,9200,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9201,0.2422445,0,9201,Not eroded,0,1,1,1,1,0,1,1,1,1,1
9202,0.2152262,0,9202,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9203,0.08163275,0,9203,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9204,0.153772,5,9204,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9205,0.3009609,3,9205,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9206,0.1536818,5,9206,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9207,0.2357277,5,9207,Not eroded,0,1,1,1,0,0,0,0,0,0,1
9208,0.1368509,5,9208,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9209,0.09129396,4,9209,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9210,0.192413,4,9210,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9211,0.1163357,4,9211,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9212,0.281513,4,9212,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9213,0.2337218,3,9213,Not eroded,0,1,1,1,0,0,1,0,0,1,1
9214,0.1099073,6,9214,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9215,0.2250758,4,9215,Not eroded,0,1,1,0,0,0,0,0,0,1,1
9216,0.2931744,0,9216,ERODED,1,1,1,1,1,1,1,1,1,1,1
9217,0.2363046,4,9217,Not eroded,0,1,1,1,0,0,0,0,0,1,1
9218,0.2986682,0,9218,ERODED,1,1,1,1,1,1,1,1,1,1,1
9219,0.08988456,4,9219,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9220,0.2958587,4,9220,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9221,0.3205653,0,9221,ERODED,1,1,1,1,1,1,1,1,1,1,1
9222,0.2289186,3,9222,Not eroded,0,1,1,0,0,0,1,0,0,1,1
9223,0.2848485,0,9223,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9224,0.1345396,0,9224,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9225,0.120037,4,9225,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9226,0.09849623,3,9226,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9227,0.1221302,4,9227,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9229,0.175173,6,9229,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9230,0.1795391,5,9230,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9231,0.1680068,4,9231,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9232,0.1695727,0,9232,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9233,0.1319851,6,9233,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9234,0.2646733,3,9234,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9235,0.2513787,3,9235,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9236,0.117435,2,9236,Not eroded,0,0,0,0,0,0,1,0,1,1,1
9239,0.05627279,3,9239,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9240,0.2473682,3,9240,ERODED,1,1,1,1,1,0,1,0,0,1,1
9241,0.1277563,3,9241,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9242,0.05627118,3,9242,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9243,0.1045752,6,9243,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9244,0.2638946,4,9244,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9245,0.2807844,0,9245,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9246,0.1004033,5,9246,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9247,0.2525154,4,9247,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9248,0.1559308,3,9248,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9249,0.1037293,4,9249,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9250,0.1121644,5,9250,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9251,0.0911133,0,9251,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9252,0.1392867,4,9252,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9253,0.148793,6,9253,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9254,0.2522959,4,9254,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9255,0.08505234,4,9255,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9256,0.2386789,3,9256,Not eroded,0,1,1,1,0,0,1,0,0,1,1
9257,0.1614924,5,9257,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9258,0.1636018,6,9258,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9259,0.3077841,0,9259,ERODED,1,1,1,1,1,1,1,1,1,1,1
9260,0.1246979,3,9260,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9262,0.2600799,4,9262,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9263,0.2583124,4,9263,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9264,0.1549158,3,9264,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9265,0.2960473,0,9265,ERODED,1,1,1,1,1,1,1,1,1,1,1
9266,0.1526691,5,9266,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9267,0.1943002,4,9267,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9268,0.06396301,4,9268,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9269,0.3194716,0,9269,ERODED,1,1,1,1,1,1,1,1,1,1,1
9270,0.3137516,0,9270,ERODED,1,1,1,1,1,1,1,1,1,1,1
9271,0.08392776,0,9271,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9272,0.2479993,3,9272,Not eroded,0,1,1,1,1,0,1,0,0,1,1
9273,0.05696928,3,9273,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9274,0.1078611,4,9274,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9275,0.1437227,5,9275,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9276,0.09821021,5,9276,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9277,0.221172,0,9277,Not eroded,0,1,1,0,0,0,1,1,1,1,1
9279,0.3077789,0,9279,ERODED,1,1,1,1,1,1,1,1,1,1,1
9280,0.1271036,0,9280,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9281,0.1485396,0,9281,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9282,0.1980191,0,9282,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9283,0.1261307,5,9283,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9285,0.09999004,4,9285,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9286,0.05625289,3,9286,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9287,0.144159,5,9287,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9288,0.1159728,0,9288,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9289,0.2417663,5,9289,Not eroded,0,1,1,1,1,0,0,0,0,0,1
9290,0.2646017,0,9290,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9291,0.2181297,4,9291,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9292,0.1331697,3,9292,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9293,0.05625452,3,9293,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9294,0.1609371,4,9294,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9296,0.1888957,2,9296,Not eroded,0,0,0,0,0,0,1,0,1,1,1
9297,0.2705921,6,9297,Not eroded,0,1,1,1,1,1,0,0,0,0,0
9298,0.2498951,0,9298,Not eroded,0,1,1,1,1,0,1,1,1,1,1
9299,0.3070417,0,9299,ERODED,1,1,1,1,1,1,1,1,1,1,1
9300,0.1811531,0,9300,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9302,0.1582625,4,9302,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9304,0.2134286,0,9304,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9305,0.3178362,0,9305,ERODED,1,1,1,1,1,1,1,1,1,1,1
9306,0.06921749,5,9306,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9307,0.235003,6,9307,Not eroded,0,1,1,1,0,0,0,0,0,0,0
9308,0.2880241,3,9308,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9309,0.1158809,4,9309,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9310,0.06749223,4,9310,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9311,0.1407139,4,9311,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9312,0.1547297,5,9312,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9313,0.1116407,5,9313,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9314,0.2079705,4,9314,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9315,0.2306419,0,9315,Not eroded,0,1,1,1,0,0,1,1,1,1,1
9317,0.1604983,5,9317,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9318,0.2075442,3,9318,Not eroded,0,1,0,0,0,0,1,0,0,1,1
9319,0.09875834,5,9319,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9320,0.2680107,0,9320,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9321,0.08547551,4,9321,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9322,0.1955911,4,9322,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9323,0.07269179,5,9323,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9324,0.146243,3,9324,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9325,0.2719783,0,9325,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9326,0.1168856,4,9326,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9327,0.05946368,5,9327,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9328,0.1651355,5,9328,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9330,0.1334587,5,9330,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9331,0.1594106,5,9331,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9332,0.0705596,5,9332,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9333,0.2103288,6,9333,Not eroded,0,1,0,0,0,0,0,0,0,0,0
9334,0.05623894,5,9334,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9335,0.08328842,3,9335,Not eroded,0,0,0,0,0,0,1,0,0,1,1
